,extracted_organism_name,extracted_compound_name,accepted_name,accepted_name_w_author,InChIKey_simp,refDOI,pairs
3916,micromeria hyssopifolia webb and berth,borneol,Micromeria ericifolia var. ericifolia,Micromeria ericifolia var. ericifolia,DTGKSKDOIYIVQL,10.30495/tpr.2022.694114,Micromeria ericifolia var. ericifolia_DTGKSKDOIYIVQL
3917,micromeria inodora (desf.) benth,β-bisabolol,Micromeria inodora,Micromeria inodora (Desf.) Benth.,WTVHAMTYZJGJLJ,10.30495/tpr.2022.694114,Micromeria inodora_WTVHAMTYZJGJLJ
3918,micromeria inodora (desf.) benth,trans-7-epi-sesquisabinene hydrate,Micromeria inodora,Micromeria inodora (Desf.) Benth.,IRDFGGRWKUKANK,10.30495/tpr.2022.694114,Micromeria inodora_IRDFGGRWKUKANK
3919,micromeria inodora (desf.) benth,globulol,Micromeria inodora,Micromeria inodora (Desf.) Benth.,AYXPYQRXGNDJFU,10.30495/tpr.2022.694114,Micromeria inodora_AYXPYQRXGNDJFU
3920,micromeria inodora (desf.) benth,caryophyllene oxide,Micromeria inodora,Micromeria inodora (Desf.) Benth.,NVEQFIOZRFFVFW,10.30495/tpr.2022.694114,Micromeria inodora_NVEQFIOZRFFVFW
3921,micromeria inodora (desf.) benth,α-terpinyl acetate,Micromeria inodora,Micromeria inodora (Desf.) Benth.,IGODOXYLBBXFDW,10.30495/tpr.2022.694114,Micromeria inodora_IGODOXYLBBXFDW
3923,micromeria juliana l. bentham ex reichenb,α-cadinol,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,LHYHMMRYTDARSZ,10.30495/tpr.2022.694114,Micromeria juliana_LHYHMMRYTDARSZ
3924,micromeria juliana l. bentham ex reichenb,trans-linalool oxide,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,BRHDDEIRQPDPMG,10.30495/tpr.2022.694114,Micromeria juliana_BRHDDEIRQPDPMG
3925,micromeria juliana l. bentham ex reichenb,hexahydrofarnesyl acetone,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,WHWDWIHXSPCOKZ,10.30495/tpr.2022.694114,Micromeria juliana_WHWDWIHXSPCOKZ
3927,micromeria juliana l. bentham ex reichenb,piperitoneoxide,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,IAFONZHDZMCORS,10.30495/tpr.2022.694114,Micromeria juliana_IAFONZHDZMCORS
3928,micromeria juliana l. bentham ex reichenb,α-gurjunene,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,SPCXZDDGSGTVAW,10.30495/tpr.2022.694114,Micromeria juliana_SPCXZDDGSGTVAW
3930,micromeria juliana l. bentham ex reichenb,caryophyllene oxide,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,NVEQFIOZRFFVFW,10.30495/tpr.2022.694114,Micromeria juliana_NVEQFIOZRFFVFW
3931,micromeria juliana l. bentham ex reichenb,spathulenol,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,FRMCCTDTYSRUBE,10.30495/tpr.2022.694114,Micromeria juliana_FRMCCTDTYSRUBE
3935,micromeria juliana l. bentham ex reichenb,borneol,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,DTGKSKDOIYIVQL,10.30495/tpr.2022.694114,Micromeria juliana_DTGKSKDOIYIVQL
3937,micromeria juliana l. bentham ex reichenb,verbenol,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,WONIGEXYPVIKFS,10.30495/tpr.2022.694114,Micromeria juliana_WONIGEXYPVIKFS
3939,micromeria juliana l. bentham ex reichenb,myrtenal,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,KMRMUZKLFIEVAO,10.30495/tpr.2022.694114,Micromeria juliana_KMRMUZKLFIEVAO
3940,micromeria juliana l. bentham ex reichenb,cis-linalool oxide,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,BRHDDEIRQPDPMG,10.30495/tpr.2022.694114,Micromeria juliana_BRHDDEIRQPDPMG
3941,micromeria juliana l. bentham ex reichenb,β-cubebene,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,FSRZGYRCMPZNJF,10.30495/tpr.2022.694114,Micromeria juliana_FSRZGYRCMPZNJF
3942,micromeria juliana l. bentham ex reichenb,allo-aromadendrene,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,ITYNGVSTWVVPIC,10.30495/tpr.2022.694114,Micromeria juliana_ITYNGVSTWVVPIC
3943,micromeria juliana l. bentham ex reichenb,o-cymene,Micromeria juliana,Micromeria juliana (L.) Benth. ex Rchb.,WWRCMNKATXZARA,10.30495/tpr.2022.694114,Micromeria juliana_WWRCMNKATXZARA
3945,micromeria kerneri murb,(e)-caryophyllene,Micromeria kerneri,Micromeria kerneri Murb.,NPNUFJAVOOONJE,10.30495/tpr.2022.694114,Micromeria kerneri_NPNUFJAVOOONJE
3946,micromeria kerneri murb,β-pinene,Micromeria kerneri,Micromeria kerneri Murb.,WTARULDDTDQWMU,10.30495/tpr.2022.694114,Micromeria kerneri_WTARULDDTDQWMU
3947,micromeria kerneri murb,terpinen-4-ol,Micromeria kerneri,Micromeria kerneri Murb.,WRYLYDPHFGVWKC,10.30495/tpr.2022.694114,Micromeria kerneri_WRYLYDPHFGVWKC
3948,micromeria kerneri murb,caryophyllene oxide,Micromeria kerneri,Micromeria kerneri Murb.,NVEQFIOZRFFVFW,10.30495/tpr.2022.694114,Micromeria kerneri_NVEQFIOZRFFVFW
3949,micromeria kerneri murb,borneol,Micromeria kerneri,Micromeria kerneri Murb.,DTGKSKDOIYIVQL,10.30495/tpr.2022.694114,Micromeria kerneri_DTGKSKDOIYIVQL
3950,micromeria kosaninii šilic,borneol,Micromeria cristata subsp. kosaninii,Micromeria cristata subsp. kosaninii (Šilic) ined.,DTGKSKDOIYIVQL,10.30495/tpr.2022.694114,Micromeria cristata subsp. kosaninii_DTGKSKDOIYIVQL
3951,micromeria lachnophylla webb and berth,camphene,Micromeria lachnophylla,Micromeria lachnophylla Webb & Berthel.,CRPUJAZIXJMDBK,10.30495/tpr.2022.694114,Micromeria lachnophylla_CRPUJAZIXJMDBK
3952,micromeria lachnophylla webb and berth,camphor,Micromeria lachnophylla,Micromeria lachnophylla Webb & Berthel.,DSSYKIVIOFKYAU,10.30495/tpr.2022.694114,Micromeria lachnophylla_DSSYKIVIOFKYAU
3953,micromeria lachnophylla webb and berth,bornyl acetate,Micromeria lachnophylla,Micromeria lachnophylla Webb & Berthel.,KGEKLUUHTZCSIP,10.30495/tpr.2022.694114,Micromeria lachnophylla_KGEKLUUHTZCSIP
3954,micromeria lachnophylla webb and berth,verbenone,Micromeria lachnophylla,Micromeria lachnophylla Webb & Berthel.,DCSCXTJOXBUFGB,10.30495/tpr.2022.694114,Micromeria lachnophylla_DCSCXTJOXBUFGB
3955,micromeria lachnophylla webb and berth,α-pinene,Micromeria lachnophylla,Micromeria lachnophylla Webb & Berthel.,GRWFGVWFFZKLTI,10.30495/tpr.2022.694114,Micromeria lachnophylla_GRWFGVWFFZKLTI
3956,micromeria lachnophylla webb and berth,borneol,Micromeria lachnophylla,Micromeria lachnophylla Webb & Berthel.,DTGKSKDOIYIVQL,10.30495/tpr.2022.694114,Micromeria lachnophylla_DTGKSKDOIYIVQL
3957,micromeria lasiophylla webb and berth,camphene,Micromeria lasiophylla,Micromeria lasiophylla Webb & Berthel.,CRPUJAZIXJMDBK,10.30495/tpr.2022.694114,Micromeria lasiophylla_CRPUJAZIXJMDBK
3958,micromeria lasiophylla webb and berth,camphor,Micromeria lasiophylla,Micromeria lasiophylla Webb & Berthel.,DSSYKIVIOFKYAU,10.30495/tpr.2022.694114,Micromeria lasiophylla_DSSYKIVIOFKYAU
3959,micromeria lasiophylla webb and berth,β-caryophyllene,Micromeria lasiophylla,Micromeria lasiophylla Webb & Berthel.,NPNUFJAVOOONJE,10.30495/tpr.2022.694114,Micromeria lasiophylla_NPNUFJAVOOONJE
3960,micromeria lasiophylla webb and berth,β-caryophyllene oxide,Micromeria lasiophylla,Micromeria lasiophylla Webb & Berthel.,NVEQFIOZRFFVFW,10.30495/tpr.2022.694114,Micromeria lasiophylla_NVEQFIOZRFFVFW
3961,micromeria lasiophylla webb and berth,α-pinene,Micromeria lasiophylla,Micromeria lasiophylla Webb & Berthel.,GRWFGVWFFZKLTI,10.30495/tpr.2022.694114,Micromeria lasiophylla_GRWFGVWFFZKLTI
3962,micromeria lasiophylla webb and berth,linalool,Micromeria lasiophylla,Micromeria lasiophylla Webb & Berthel.,CDOSHBSSFJOMGT,10.30495/tpr.2022.694114,Micromeria lasiophylla_CDOSHBSSFJOMGT
3963,micromeria lasiophylla webb and berth,borneol,Micromeria lasiophylla,Micromeria lasiophylla Webb & Berthel.,DTGKSKDOIYIVQL,10.30495/tpr.2022.694114,Micromeria lasiophylla_DTGKSKDOIYIVQL
3964,micromeria libanotica boiss,pulegone,Clinopodium libanoticum,Clinopodium libanoticum (Boiss.) Kuntze,NZGWDASTMWDZIW,10.30495/tpr.2022.694114,Clinopodium libanoticum_NZGWDASTMWDZIW
3965,micromeria libanotica boiss,isopulegone,Clinopodium libanoticum,Clinopodium libanoticum (Boiss.) Kuntze,RMIANEGNSBUGDJ,10.30495/tpr.2022.694114,Clinopodium libanoticum_RMIANEGNSBUGDJ
3966,micromeria libanotica boiss,isomenthone,Clinopodium libanoticum,Clinopodium libanoticum (Boiss.) Kuntze,NFLGAXVYCFJBMK,10.30495/tpr.2022.694114,Clinopodium libanoticum_NFLGAXVYCFJBMK
3967,micromeria longipedunculata bräuchler,piperitone oxide,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,IAFONZHDZMCORS,10.30495/tpr.2022.694114,Micromeria longipedunculata_IAFONZHDZMCORS
3968,micromeria longipedunculata bräuchler,spathulenol,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,FRMCCTDTYSRUBE,10.30495/tpr.2022.694114,Micromeria longipedunculata_FRMCCTDTYSRUBE
3969,micromeria longipedunculata bräuchler,piperitone,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,YSTPAHQEHQSRJD,10.30495/tpr.2022.694114,Micromeria longipedunculata_YSTPAHQEHQSRJD
3972,micromeria myrtifolia boiss. et hohen,hexadecanoic acid,Micromeria myrtifolia,Micromeria myrtifolia Boiss. & Hohen.,IPCSVZSSVZVIGE,10.30495/tpr.2022.694114,Micromeria myrtifolia_IPCSVZSSVZVIGE
3973,micromeria myrtifolia boiss. et hohen,caryophyllene oxide,Micromeria myrtifolia,Micromeria myrtifolia Boiss. & Hohen.,NVEQFIOZRFFVFW,10.30495/tpr.2022.694114,Micromeria myrtifolia_NVEQFIOZRFFVFW
3976,micromeria nubigena h.b.k,carvacrol,Clinopodium nubigenum,Clinopodium nubigenum (Kunth) Kuntze,RECUKUPTGUEGMW,10.30495/tpr.2022.694114,Clinopodium nubigenum_RECUKUPTGUEGMW
3977,micromeria nubigena h.b.k,(z)-2-hexenol,Clinopodium nubigenum,Clinopodium nubigenum (Kunth) Kuntze,ZCHHRLHTBGRGOT,10.30495/tpr.2022.694114,Clinopodium nubigenum_ZCHHRLHTBGRGOT
3978,micromeria nubigena h.b.k,thymol,Clinopodium nubigenum,Clinopodium nubigenum (Kunth) Kuntze,MGSRCZKZVOBKFT,10.30495/tpr.2022.694114,Clinopodium nubigenum_MGSRCZKZVOBKFT
3979,micromeria nubigena h.b.k,(z)-3-hexenol,Clinopodium nubigenum,Clinopodium nubigenum (Kunth) Kuntze,UFLHIIWVXFIJGU,10.30495/tpr.2022.694114,Clinopodium nubigenum_UFLHIIWVXFIJGU
3980,micromeria nubigena h.b.k,(e)-phytol,Clinopodium nubigenum,Clinopodium nubigenum (Kunth) Kuntze,BOTWFXYSPFMFNR,10.30495/tpr.2022.694114,Clinopodium nubigenum_BOTWFXYSPFMFNR
3981,micromeria nubigena h.b.k,caryophyllene oxide,Clinopodium nubigenum,Clinopodium nubigenum (Kunth) Kuntze,NVEQFIOZRFFVFW,10.30495/tpr.2022.694114,Clinopodium nubigenum_NVEQFIOZRFFVFW
3982,micromeria nubigena h.b.k,pulegone,Clinopodium nubigenum,Clinopodium nubigenum (Kunth) Kuntze,NZGWDASTMWDZIW,10.30495/tpr.2022.694114,Clinopodium nubigenum_NZGWDASTMWDZIW
3983,micromeria nubigena h.b.k,δ-cadinene,Clinopodium nubigenum,Clinopodium nubigenum (Kunth) Kuntze,FUCYIEXQVQJBKY,10.30495/tpr.2022.694114,Clinopodium nubigenum_FUCYIEXQVQJBKY
3984,micromeria parviflora (vis.) re-incheb,humulene epoxide ii,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,QTGAEXCCAPTGLB,10.30495/tpr.2022.694114,Micromeria longipedunculata_QTGAEXCCAPTGLB
3985,micromeria parviflora (vis.) re-incheb,β-bourbonene,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,YIRAHEODBQONHI,10.30495/tpr.2022.694114,Micromeria longipedunculata_YIRAHEODBQONHI
3986,micromeria parviflora (vis.) re-incheb,linalool,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,CDOSHBSSFJOMGT,10.30495/tpr.2022.694114,Micromeria longipedunculata_CDOSHBSSFJOMGT
3987,micromeria parviflora (vis.) re-incheb,hexadecanoic acid,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,IPCSVZSSVZVIGE,10.30495/tpr.2022.694114,Micromeria longipedunculata_IPCSVZSSVZVIGE
3988,micromeria parviflora (vis.) re-incheb,thymol,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,MGSRCZKZVOBKFT,10.30495/tpr.2022.694114,Micromeria longipedunculata_MGSRCZKZVOBKFT
3989,micromeria parviflora (vis.) re-incheb,hexahydrofarnesyl acetone,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,WHWDWIHXSPCOKZ,10.30495/tpr.2022.694114,Micromeria longipedunculata_WHWDWIHXSPCOKZ
3990,micromeria parviflora (vis.) re-incheb,isomenthone,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,NFLGAXVYCFJBMK,10.30495/tpr.2022.694114,Micromeria longipedunculata_NFLGAXVYCFJBMK
3991,micromeria parviflora (vis.) re-incheb,pentadecanoic acid,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,WQEPLUUGTLDZJY,10.30495/tpr.2022.694114,Micromeria longipedunculata_WQEPLUUGTLDZJY
3992,micromeria parviflora (vis.) re-incheb,caryophyllene oxide,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,NVEQFIOZRFFVFW,10.30495/tpr.2022.694114,Micromeria longipedunculata_NVEQFIOZRFFVFW
3993,micromeria parviflora (vis.) re-incheb,bicyclogermacrene,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,VPDZRSSKICPUEY,10.30495/tpr.2022.694114,Micromeria longipedunculata_VPDZRSSKICPUEY
3994,micromeria parviflora (vis.) re-incheb,p-cymene,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,HFPZCAJZSCWRBC,10.30495/tpr.2022.694114,Micromeria longipedunculata_HFPZCAJZSCWRBC
3995,micromeria parviflora (vis.) re-incheb,limonene,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,XMGQYMWWDOXHJM,10.30495/tpr.2022.694114,Micromeria longipedunculata_XMGQYMWWDOXHJM
3996,micromeria parviflora (vis.) re-incheb,spathulenol,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,FRMCCTDTYSRUBE,10.30495/tpr.2022.694114,Micromeria longipedunculata_FRMCCTDTYSRUBE
3997,micromeria parviflora (vis.) re-incheb,germacrene d,Micromeria longipedunculata,Micromeria longipedunculata Bräuchler,GAIBLDCXCZKKJE,10.30495/tpr.2022.694114,Micromeria longipedunculata_GAIBLDCXCZKKJE
3998,micromeria persica boiss,linolenic acid,Micromeria persica,Micromeria persica Boiss.,DTOSIQBPPRVQHS,10.30495/tpr.2022.694114,Micromeria persica_DTOSIQBPPRVQHS
3999,micromeria persica boiss,linoleic acid,Micromeria persica,Micromeria persica Boiss.,OYHQOLUKZRVURQ,10.30495/tpr.2022.694114,Micromeria persica_OYHQOLUKZRVURQ
4000,micromeria persica boiss,γ-terpinene,Micromeria persica,Micromeria persica Boiss.,YKFLAYDHMOASIY,10.30495/tpr.2022.694114,Micromeria persica_YKFLAYDHMOASIY
4001,micromeria persica boiss,linalool,Micromeria persica,Micromeria persica Boiss.,CDOSHBSSFJOMGT,10.30495/tpr.2022.694114,Micromeria persica_CDOSHBSSFJOMGT
4002,micromeria persica boiss,carvacrol,Micromeria persica,Micromeria persica Boiss.,RECUKUPTGUEGMW,10.30495/tpr.2022.694114,Micromeria persica_RECUKUPTGUEGMW
4003,micromeria persica boiss,thymol,Micromeria persica,Micromeria persica Boiss.,MGSRCZKZVOBKFT,10.30495/tpr.2022.694114,Micromeria persica_MGSRCZKZVOBKFT
4004,micromeria persica boiss,n-hexadecanoic acid,Micromeria persica,Micromeria persica Boiss.,IPCSVZSSVZVIGE,10.30495/tpr.2022.694114,Micromeria persica_IPCSVZSSVZVIGE
4005,micromeria persica boiss,"1,8-cineole",Micromeria persica,Micromeria persica Boiss.,WEEGYLXZBRQIMU,10.30495/tpr.2022.694114,Micromeria persica_WEEGYLXZBRQIMU
4006,micromeria persica boiss,α-pinene,Micromeria persica,Micromeria persica Boiss.,GRWFGVWFFZKLTI,10.30495/tpr.2022.694114,Micromeria persica_GRWFGVWFFZKLTI
4007,micromeria persica boiss,p-cymene,Micromeria persica,Micromeria persica Boiss.,HFPZCAJZSCWRBC,10.30495/tpr.2022.694114,Micromeria persica_HFPZCAJZSCWRBC
4008,micromeria persica boiss,limonene,Micromeria persica,Micromeria persica Boiss.,XMGQYMWWDOXHJM,10.30495/tpr.2022.694114,Micromeria persica_XMGQYMWWDOXHJM
4009,micromeria persica boiss,(e)-nerolidol,Micromeria persica,Micromeria persica Boiss.,FQTLCLSUCSAZDY,10.30495/tpr.2022.694114,Micromeria persica_FQTLCLSUCSAZDY
4010,micromeria persica boiss,borneol,Micromeria persica,Micromeria persica Boiss.,DTGKSKDOIYIVQL,10.30495/tpr.2022.694114,Micromeria persica_DTGKSKDOIYIVQL
4011,micromeria persica boiss,pulegone,Micromeria persica,Micromeria persica Boiss.,NZGWDASTMWDZIW,10.30495/tpr.2022.694114,Micromeria persica_NZGWDASTMWDZIW
4012,micromeria persica boiss,α-cadinol,Micromeria persica,Micromeria persica Boiss.,LHYHMMRYTDARSZ,10.30495/tpr.2022.694114,Micromeria persica_LHYHMMRYTDARSZ
4013,micromeria pseudocroatica šilić,β-caryophyllene,Micromeria pseudocroatica,Micromeria pseudocroatica Šilic,NPNUFJAVOOONJE,10.30495/tpr.2022.694114,Micromeria pseudocroatica_NPNUFJAVOOONJE
4014,micromeria pseudocroatica šilić,camphor,Micromeria pseudocroatica,Micromeria pseudocroatica Šilic,DSSYKIVIOFKYAU,10.30495/tpr.2022.694114,Micromeria pseudocroatica_DSSYKIVIOFKYAU
4015,micromeria pseudocroatica šilić,caryophyllene oxide,Micromeria pseudocroatica,Micromeria pseudocroatica Šilic,NVEQFIOZRFFVFW,10.30495/tpr.2022.694114,Micromeria pseudocroatica_NVEQFIOZRFFVFW
4016,micromeria pseudocroatica šilić,borneol,Micromeria pseudocroatica,Micromeria pseudocroatica Šilic,DTGKSKDOIYIVQL,10.30495/tpr.2022.694114,Micromeria pseudocroatica_DTGKSKDOIYIVQL
4017,micromeria pulegium (rochel) benth,menthone,Clinopodium pulegium,Clinopodium pulegium (Rochel) Bräuchler,NFLGAXVYCFJBMK,10.30495/tpr.2022.694114,Clinopodium pulegium_NFLGAXVYCFJBMK
4018,micromeria pulegium (rochel) benth,piperitenone oxide,Clinopodium pulegium,Clinopodium pulegium (Rochel) Bräuchler,AKASWINDKIEEBO,10.30495/tpr.2022.694114,Clinopodium pulegium_AKASWINDKIEEBO
4019,micromeria pulegium (rochel) benth,isomenthone,Clinopodium pulegium,Clinopodium pulegium (Rochel) Bräuchler,NFLGAXVYCFJBMK,10.30495/tpr.2022.694114,Clinopodium pulegium_NFLGAXVYCFJBMK
4020,micromeria pulegium (rochel) benth,piperitone oxide,Clinopodium pulegium,Clinopodium pulegium (Rochel) Bräuchler,IAFONZHDZMCORS,10.30495/tpr.2022.694114,Clinopodium pulegium_IAFONZHDZMCORS
4021,micromeria pulegium (rochel) benth,piperitenone,Clinopodium pulegium,Clinopodium pulegium (Rochel) Bräuchler,HKZQJZIFODOLFR,10.30495/tpr.2022.694114,Clinopodium pulegium_HKZQJZIFODOLFR
4022,micromeria pulegium (rochel) benth,limonene,Clinopodium pulegium,Clinopodium pulegium (Rochel) Bräuchler,XMGQYMWWDOXHJM,10.30495/tpr.2022.694114,Clinopodium pulegium_XMGQYMWWDOXHJM
4023,micromeria pulegium (rochel) benth,pulegone,Clinopodium pulegium,Clinopodium pulegium (Rochel) Bräuchler,NZGWDASTMWDZIW,10.30495/tpr.2022.694114,Clinopodium pulegium_NZGWDASTMWDZIW
4028,micromeria sinaica benth,isoeugenol,Micromeria sinaica,Micromeria sinaica Benth.,BJIOGJUNALELMI,10.30495/tpr.2022.694114,Micromeria sinaica_BJIOGJUNALELMI
4039,micromeria thymifolia (scop.) fritsch,spathulenol,Clinopodium album,Clinopodium album (Waldst. & Kit.) Bräuchler & Govaerts,FRMCCTDTYSRUBE,10.30495/tpr.2022.694114,Clinopodium album_FRMCCTDTYSRUBE
4041,micromeria varia benth,camphene,Micromeria ericifolia,Micromeria ericifolia (Roth) Bornm.,CRPUJAZIXJMDBK,10.30495/tpr.2022.694114,Micromeria ericifolia_CRPUJAZIXJMDBK
4042,micromeria varia benth,camphor,Micromeria ericifolia,Micromeria ericifolia (Roth) Bornm.,DSSYKIVIOFKYAU,10.30495/tpr.2022.694114,Micromeria ericifolia_DSSYKIVIOFKYAU
4043,micromeria varia benth,geranial,Micromeria ericifolia,Micromeria ericifolia (Roth) Bornm.,WTEVQBCEXWBHNA,10.30495/tpr.2022.694114,Micromeria ericifolia_WTEVQBCEXWBHNA
4044,micromeria varia benth,α-pinene,Micromeria ericifolia,Micromeria ericifolia (Roth) Bornm.,GRWFGVWFFZKLTI,10.30495/tpr.2022.694114,Micromeria ericifolia_GRWFGVWFFZKLTI
4045,micromeria varia benth,α-terpineol,Micromeria ericifolia,Micromeria ericifolia (Roth) Bornm.,WUOACPNHFRMFPN,10.30495/tpr.2022.694114,Micromeria ericifolia_WUOACPNHFRMFPN
4046,micromeria varia benth,borneol,Micromeria ericifolia,Micromeria ericifolia (Roth) Bornm.,DTGKSKDOIYIVQL,10.30495/tpr.2022.694114,Micromeria ericifolia_DTGKSKDOIYIVQL
4047,euclea pseudebenus,mamegakinone,Euclea pseudebenus,Euclea pseudebenus E.Mey. ex A.DC.,FMQQGWMGTKBWHR,10.3389/fphar.2023.1170145,Euclea pseudebenus_FMQQGWMGTKBWHR
4048,euclea pseudebenus,2-methylnaphthazarin,Euclea pseudebenus,Euclea pseudebenus E.Mey. ex A.DC.,YKPXIWHBRBFRQM,10.3389/fphar.2023.1170145,Euclea pseudebenus_YKPXIWHBRBFRQM
4050,euclea undulata,diospyrin,Euclea undulata,Euclea undulata Thunb.,WRFTYMHHWSAKSK,10.3389/fphar.2023.1170145,Euclea undulata_WRFTYMHHWSAKSK
4051,euclea undulata,epicatechin,Euclea undulata,Euclea undulata Thunb.,PFTAWBLQPZVEMU,10.3389/fphar.2023.1170145,Euclea undulata_PFTAWBLQPZVEMU
4052,euclea undulata,lupeol,Euclea undulata,Euclea undulata Thunb.,MQYXUWHLBZFQQO,10.3389/fphar.2023.1170145,Euclea undulata_MQYXUWHLBZFQQO
4053,euclea undulata,7-methyl-juglone,Euclea undulata,Euclea undulata Thunb.,OZUSCVSONBBWOR,10.3389/fphar.2023.1170145,Euclea undulata_OZUSCVSONBBWOR
4054,euclea undulata,isodiospyrin,Euclea undulata,Euclea undulata Thunb.,OEEOHKZVBKYMBA,10.3389/fphar.2023.1170145,Euclea undulata_OEEOHKZVBKYMBA
4065,euclea divinorum,quercetin-3-o-α-l-rhamnopyranoside,Euclea divinorum,Euclea divinorum Hiern,OXGUCUVFOIWWQJ,10.3389/fphar.2023.1170145,Euclea divinorum_OXGUCUVFOIWWQJ
4066,euclea divinorum,mamegakinone,Euclea divinorum,Euclea divinorum Hiern,FMQQGWMGTKBWHR,10.3389/fphar.2023.1170145,Euclea divinorum_FMQQGWMGTKBWHR
4067,euclea divinorum,diospyrin,Euclea divinorum,Euclea divinorum Hiern,WRFTYMHHWSAKSK,10.3389/fphar.2023.1170145,Euclea divinorum_WRFTYMHHWSAKSK
4068,euclea divinorum,γ-sitosterol,Euclea divinorum,Euclea divinorum Hiern,KZJWDPNRJALLNS,10.3389/fphar.2023.1170145,Euclea divinorum_KZJWDPNRJALLNS
4069,euclea divinorum,germanicol,Euclea divinorum,Euclea divinorum Hiern,QMUXVPRGNJLGRT,10.3389/fphar.2023.1170145,Euclea divinorum_QMUXVPRGNJLGRT
4074,euclea lanceolata,mamegakinone,Euclea crispa subsp. crispa,Euclea crispa subsp. crispa,FMQQGWMGTKBWHR,10.3389/fphar.2023.1170145,Euclea crispa subsp. crispa_FMQQGWMGTKBWHR
4075,euclea crispa var crispa,diospyrin,Euclea crispa subsp. crispa,Euclea crispa subsp. crispa,WRFTYMHHWSAKSK,10.3389/fphar.2023.1170145,Euclea crispa subsp. crispa_WRFTYMHHWSAKSK
4076,euclea crispa subsp. crispa,betulin,Euclea crispa subsp. crispa,Euclea crispa subsp. crispa,FVWJYYTZTCVBKE,10.3389/fphar.2023.1170145,Euclea crispa subsp. crispa_FVWJYYTZTCVBKE
