,example_compound_name,InChIKey,InChIKey_simp,organism_name,accepted_name,accepted_name_w_author,accepted_species,accepted_family,refDOI,sanitised_dois
223077,isoquercetin,OVSQVDMCBVZWGM-QSOFNFLRSA-N,OVSQVDMCBVZWGM,Schotia brachypetala,Schotia brachypetala,Schotia brachypetala Sond.,Schotia brachypetala,Fabaceae,10.1016/J.JEP.2018.11.034,10.1016_J.JEP.2018.11.034
490686,Scorodioside,IBXDTZNDJHAVNK-DGUYHALFSA-N,IBXDTZNDJHAVNK,Scrophularia scorodonia,Scrophularia scorodonia,Scrophularia scorodonia L.,Scrophularia scorodonia,Scrophulariaceae,10.1055/S-2006-957382,10.1055_S-2006-957382
491253,verbascoside,FBSKJMQYURKNSU-ZLSOWSIRSA-N,FBSKJMQYURKNSU,Scrophularia scorodonia,Scrophularia scorodonia,Scrophularia scorodonia L.,Scrophularia scorodonia,Scrophulariaceae,10.1055/S-2006-957382,10.1055_S-2006-957382
491078,harpagoside,KVRQGMOSZKPBNS-FMHLWDFHSA-N,KVRQGMOSZKPBNS,Scrophularia scorodonia,Scrophularia scorodonia,Scrophularia scorodonia L.,Scrophularia scorodonia,Scrophulariaceae,10.1055/S-2006-957382,10.1055_S-2006-957382
295432,scullcapflavone II,GMQFOKBGMKVUQZ-UHFFFAOYSA-N,GMQFOKBGMKVUQZ,Scutellaria baicalensis,Scutellaria baicalensis,Scutellaria baicalensis Georgi,Scutellaria baicalensis,Lamiaceae,10.1186/1742-6405-2-12,10.1186_1742-6405-2-12
295609,skullcapflavone i,CZRGNFVQUYWGKP-UHFFFAOYSA-N,CZRGNFVQUYWGKP,Scutellaria baicalensis,Scutellaria baicalensis,Scutellaria baicalensis Georgi,Scutellaria baicalensis,Lamiaceae,10.1186/1742-6405-2-12,10.1186_1742-6405-2-12
270038,[2-Methyl-6-(11-oxododecyl)piperidin-3-yl] 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate,STSLNURRVKPSHZ-UHFFFAOYSA-N,STSLNURRVKPSHZ,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
270099,[2-Methyl-6-(13-oxotetradecyl)piperidin-3-yl] 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate,ZIMSZIZHJOVZFZ-UHFFFAOYSA-N,ZIMSZIZHJOVZFZ,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
270079,6-(11-hydroxydodecyl)-2-methylpiperidin-3-ol,LWYXLXAMDLNBFQ-UHFFFAOYSA-N,LWYXLXAMDLNBFQ,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
270015,2-methyl-6-(11-oxododecyl)piperidin-3-yl (2E)-3-(4-hydroxyphenyl)prop-2-enoate,DYQQVJOMOHCUIP-HMMYKYKNSA-N,DYQQVJOMOHCUIP,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
270048,[2-Methyl-6-(13-oxotetradecyl)piperidin-3-yl] 3-(4-hydroxyphenyl)prop-2-enoate,JYWAIDLXXUTYAT-UHFFFAOYSA-N,JYWAIDLXXUTYAT,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
270535,cassine,QPRMGHKASRLPJP-FGTMMUONSA-N,QPRMGHKASRLPJP,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
270007,"14-[(2S,5R,6R)-5-hydroxy-6-(hydroxymethyl)piperidin-2-yl]tetradecan-2-one",DIMNETMAIUHJFR-XUVXKRRUSA-N,DIMNETMAIUHJFR,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
268573,12-[5-Hydroxy-6-(hydroxymethyl)piperidin-2-yl]dodecan-2-one,DPSQDOCBOUVEOW-UHFFFAOYSA-N,DPSQDOCBOUVEOW,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
268574,2-methyl-6-(11-oxododecyl)piperidin-3-yl acetate,AACOWOOKWQCRBQ-UHFFFAOYSA-N,AACOWOOKWQCRBQ,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
270246,2-methyl-6-(11-oxododecyl)piperidin-3-yl (2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate,STSLNURRVKPSHZ-XDJHFCHBSA-N,STSLNURRVKPSHZ,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
270138,Iso-6-spectaline,SMOKZFNZPZHGMX-VAMGGRTRSA-N,SMOKZFNZPZHGMX,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
270133,2-methyl-6-(13-oxotetradecyl)piperidin-3-yl (2E)-3-(4-hydroxyphenyl)prop-2-enoate,JYWAIDLXXUTYAT-OQKWZONESA-N,JYWAIDLXXUTYAT,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
270278,2-methyl-6-(13-oxotetradecyl)piperidin-3-yl (2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate,ZIMSZIZHJOVZFZ-HEHNFIMWSA-N,ZIMSZIZHJOVZFZ,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
268501,[2-Methyl-6-(11-oxododecyl)piperidin-3-yl] 3-(4-hydroxyphenyl)prop-2-enoate,DYQQVJOMOHCUIP-UHFFFAOYSA-N,DYQQVJOMOHCUIP,Senna spectabilis,Senna spectabilis,Senna spectabilis (DC.) H.S.Irwin & Barneby,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
30190,12-(5-hydroxy-6-methylpiperidin-2-yl)dodecan-2-one,QPRMGHKASRLPJP-UHFFFAOYSA-N,QPRMGHKASRLPJP,Senna spectabilis var. spectabilis,Senna spectabilis var. spectabilis,Senna spectabilis var. spectabilis,Senna spectabilis,Fabaceae,10.1590/S0103-50532005000800023,10.1590_S0103-50532005000800023
392791,(+)-pinoresinol,HGXBRUKMWQGOIE-AFHBHXEDSA-N,HGXBRUKMWQGOIE,Sesamum indicum,Sesamum indicum,Sesamum indicum L.,Sesamum indicum,Pedaliaceae,10.1079/BJN20051371,10.1079_BJN20051371
392834,secoisolariciresinol,PUETUDUXMCLALY-HOTGVXAUSA-N,PUETUDUXMCLALY,Sesamum indicum,Sesamum indicum,Sesamum indicum L.,Sesamum indicum,Pedaliaceae,10.1079/BJN20051371,10.1079_BJN20051371
392825,matairesinol,MATGKVZWFZHCLI-LSDHHAIUSA-N,MATGKVZWFZHCLI,Sesamum indicum,Sesamum indicum,Sesamum indicum L.,Sesamum indicum,Pedaliaceae,10.1079/BJN20051371,10.1079_BJN20051371
392501,lariciresinol,MHXCIKYXNYCMHY-AUSJPIAWSA-N,MHXCIKYXNYCMHY,Sesamum indicum,Sesamum indicum,Sesamum indicum L.,Sesamum indicum,Pedaliaceae,10.1079/BJN20051371,10.1079_BJN20051371
253115,liquiritigenin,FURUXTVZLHCCNA-AWEZNQCLSA-N,FURUXTVZLHCCNA,Sesbania rostrata,Sesbania rostrata,Sesbania rostrata Bremek. & Oberm.,Sesbania rostrata,Fabaceae,10.1094/MPMI-4-262,10.1094_MPMI-4-262
343381,scopoletin,RODXRVNMMDRFIK-UHFFFAOYSA-N,RODXRVNMMDRFIK,Sida acuta,Sida acuta,Sida acuta Burm.f.,Sida acuta,Malvaceae,10.20396/CONEX.V7I3.8637771,10.20396_CONEX.V7I3.8637771
484938,beta-Tocopherol,WGVKWNUPNGFDFJ-DQCZWYHMSA-N,WGVKWNUPNGFDFJ,Argania spinosa,Sideroxylon spinosum,Sideroxylon spinosum L.,Sideroxylon spinosum,Sapotaceae,10.1002/EJLT.201000369,10.1002_EJLT.201000369
484888,alpha-tocopherol,GVJHHUAWPYXKBD-IEOSBIPESA-N,GVJHHUAWPYXKBD,Argania spinosa,Sideroxylon spinosum,Sideroxylon spinosum L.,Sideroxylon spinosum,Sapotaceae,10.1002/EJLT.201000369,10.1002_EJLT.201000369
484992,"1,7-naphthyridine",MXBVNILGVJVVMH-UHFFFAOYSA-N,MXBVNILGVJVVMH,Argania spinosa,Sideroxylon spinosum,Sideroxylon spinosum L.,Sideroxylon spinosum,Sapotaceae,10.1002/EJLT.201000369,10.1002_EJLT.201000369
484876,beta-Tocopherol,WGVKWNUPNGFDFJ-DQCZWYHMSA-N,WGVKWNUPNGFDFJ,Sideroxylon spinosum,Sideroxylon spinosum,Sideroxylon spinosum L.,Sideroxylon spinosum,Sapotaceae,10.1002/EJLT.201000369,10.1002_EJLT.201000369
484900,γ-tocopherol,QUEDXNHFTDJVIY-DQCZWYHMSA-N,QUEDXNHFTDJVIY,Argania spinosa,Sideroxylon spinosum,Sideroxylon spinosum L.,Sideroxylon spinosum,Sapotaceae,10.1002/EJLT.201000369,10.1002_EJLT.201000369
11933,(+)-taxifolin,CXQWRCVTCMQVQX-LSDHHAIUSA-N,CXQWRCVTCMQVQX,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1158/0008-5472.CAN-04-4662,10.1158_0008-5472.CAN-04-4662
11469,Isosilychristin,QYCJAWYDGRZSTO-UHFFFAOYSA-N,QYCJAWYDGRZSTO,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1177/1534735407301825,10.1177_1534735407301825
11470,Isosilychristin,QYCJAWYDGRZSTO-UHFFFAOYSA-N,QYCJAWYDGRZSTO,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1158/0008-5472.CAN-04-4662,10.1158_0008-5472.CAN-04-4662
11817,silycristin A,BMLIIPOXVWESJG-LMBCONBSSA-N,BMLIIPOXVWESJG,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1177/1534735407301825,10.1177_1534735407301825
11467,"3,5,7-Tris(acetyloxy)-2-[[7-(acetyloxy)-2-[4-(acetyloxy)-3-methoxyphenyl]-3-[(acetyloxy)methyl]-2,3-dihydrobenzofuran]-5-yl]-2,3-dihydro-4H-1-benzopyran-4-one",AGYIZATXFMHIHY-UHFFFAOYSA-N,AGYIZATXFMHIHY,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1158/0008-5472.CAN-04-4662,10.1158_0008-5472.CAN-04-4662
11878,isosilybin b,FDQAOULAVFHKBX-WAABAYLZSA-N,FDQAOULAVFHKBX,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1177/1534735407301825,10.1177_1534735407301825
11881,isosilybin b,FDQAOULAVFHKBX-WAABAYLZSA-N,FDQAOULAVFHKBX,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1158/0008-5472.CAN-04-4662,10.1158_0008-5472.CAN-04-4662
11848,isosilybin a,FDQAOULAVFHKBX-HKTJVKLFSA-N,FDQAOULAVFHKBX,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1177/1534735407301825,10.1177_1534735407301825
11841,silidianin,CYGIJEJDYJOUAN-JSGXPVSSSA-N,CYGIJEJDYJOUAN,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1158/0008-5472.CAN-04-4662,10.1158_0008-5472.CAN-04-4662
11851,isosilybin a,FDQAOULAVFHKBX-HKTJVKLFSA-N,FDQAOULAVFHKBX,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1158/0008-5472.CAN-04-4662,10.1158_0008-5472.CAN-04-4662
11865,silibinin b,SEBFKMXJBCUCAI-WAABAYLZSA-N,SEBFKMXJBCUCAI,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1177/1534735407301825,10.1177_1534735407301825
11868,silibinin b,SEBFKMXJBCUCAI-WAABAYLZSA-N,SEBFKMXJBCUCAI,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1158/0008-5472.CAN-04-4662,10.1158_0008-5472.CAN-04-4662
11869,silibinin b,SEBFKMXJBCUCAI-WAABAYLZSA-N,SEBFKMXJBCUCAI,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1055/S-2007-990239,10.1055_S-2007-990239
11852,isosilybin a,FDQAOULAVFHKBX-HKTJVKLFSA-N,FDQAOULAVFHKBX,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1055/S-2007-990239,10.1055_S-2007-990239
11932,(+)-taxifolin,CXQWRCVTCMQVQX-LSDHHAIUSA-N,CXQWRCVTCMQVQX,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1177/1534735407301825,10.1177_1534735407301825
11908,silibinin A,SEBFKMXJBCUCAI-HKTJVKLFSA-N,SEBFKMXJBCUCAI,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1177/1534735407301825,10.1177_1534735407301825
11913,silibinin A,SEBFKMXJBCUCAI-HKTJVKLFSA-N,SEBFKMXJBCUCAI,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1158/0008-5472.CAN-04-4662,10.1158_0008-5472.CAN-04-4662
11914,silibinin A,SEBFKMXJBCUCAI-HKTJVKLFSA-N,SEBFKMXJBCUCAI,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1055/S-2007-990239,10.1055_S-2007-990239
11838,silidianin,CYGIJEJDYJOUAN-JSGXPVSSSA-N,CYGIJEJDYJOUAN,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1177/1534735407301825,10.1177_1534735407301825
11882,isosilybin b,FDQAOULAVFHKBX-WAABAYLZSA-N,FDQAOULAVFHKBX,Silybum marianum,Silybum marianum,Silybum marianum (L.) Gaertn.,Silybum marianum,Asteraceae,10.1055/S-2007-990239,10.1055_S-2007-990239
492054,"[(1S,4R,5R,6R,7S,11S,12R,13S,17S,18S,19R)-4,5,17-trihydroxy-6,14,18-trimethyl-9,16-dioxo-3,10-dioxapentacyclo[9.8.0.01,7.04,19.013,18]nonadec-14-en-12-yl] 3-methylbut-2-enoate",JLEOCIUEZOZFST-RDEBNYQXSA-N,JLEOCIUEZOZFST,Simaba orinocensis,Simaba orinocensis,Simaba orinocensis Kunth,Simaba orinocensis,Simaroubaceae,10.1016/S0040-4039(00)86970-1,10.1016_S0040-4039(00)86970-1
493615,9-methoxycanthin-6-one,OWCRARVHWCCRAG-UHFFFAOYSA-N,OWCRARVHWCCRAG,Simaba orinocensis,Simaba orinocensis,Simaba orinocensis Kunth,Simaba orinocensis,Simaroubaceae,10.1016/S0040-4039(00)86970-1,10.1016_S0040-4039(00)86970-1
493843,6alpha-Senecioyloxychaparrin,GHYBVLUUZDLXRW-ASJGUVDWSA-N,GHYBVLUUZDLXRW,Simaba orinocensis,Simaba orinocensis,Simaba orinocensis Kunth,Simaba orinocensis,Simaroubaceae,10.1016/S0040-4039(00)86970-1,10.1016_S0040-4039(00)86970-1
492198,"(5R,7S,8R,9R,10S,14R,15S,16S,17R)-5,7,8-trihydroxy-15-(hydroxymethyl)-2,9,17-trimethyl-6,13-dioxapentacyclo[12.3.1.05,17.07,16.010,15]octadeca-1(18),2-diene-4,12-dione",RKPGSQJMLLGIER-OFVMUPBESA-N,RKPGSQJMLLGIER,Simaba orinocensis,Simaba orinocensis,Simaba orinocensis Kunth,Simaba orinocensis,Simaroubaceae,10.1016/S0040-4039(00)86970-1,10.1016_S0040-4039(00)86970-1
493520,canthin-6-one,ZERVJPYNQLONEK-UHFFFAOYSA-N,ZERVJPYNQLONEK,Simaba polyphylla,Simaba polyphylla,Simaba polyphylla (Cavalcante) W.W.Thomas,Simaba polyphylla,Simaroubaceae,10.1590/1809-43921997274272,10.1590_1809-43921997274272
491931,"6H-Indolo[3,2,1-de][1,5]naphthyridin-6-one, 5-hydroxy-",HOTCTNQHGRFRLK-UHFFFAOYSA-N,HOTCTNQHGRFRLK,Simarouba amara,Simarouba amara,Simarouba amara Aubl.,Simarouba amara,Simaroubaceae,10.1016/S0031-9422(00)86773-4,10.1016_S0031-9422(00)86773-4
372406,"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (4aS,6aR,6aS,6bR,8R,8aR,10R,11R,12aR,14bS)-8,10,11-trihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",RYIVDKHRWLIXQM-NMYOEZETSA-N,RYIVDKHRWLIXQM,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372436,β-amyrin,JFSHUTJDVKUMTJ-QHPUVITPSA-N,JFSHUTJDVKUMTJ,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372717,L-rhamnopyranose,SHZGCJCMOBCMKK-JFNONXLTSA-N,SHZGCJCMOBCMKK,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372455,quercitrin,OXGUCUVFOIWWQJ-HQBVPOQASA-N,OXGUCUVFOIWWQJ,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372466,α-amyrin,FSLPMRQHCOLESF-SFMCKYFRSA-N,FSLPMRQHCOLESF,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372506,asiatic acid,JXSVIVRDWWRQRT-UYDOISQJSA-N,JXSVIVRDWWRQRT,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372524,madecassic acid,PRAUVHZJPXOEIF-AOLYGAPISA-N,PRAUVHZJPXOEIF,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372552,quinovose,PNNNRSAQSRJVSB-JGWLITMVSA-N,PNNNRSAQSRJVSB,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372563,quercetin-3-O-beta-D-xylopyranoside,PZZRDJXEMZMZFD-BWYUNELBSA-N,PZZRDJXEMZMZFD,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372704,Casuarinin,MMQXBTULXAEKQE-VSLJGAQWSA-N,MMQXBTULXAEKQE,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372602,terminolic acid,IDQVFXZQPGAVAM-GGVBUJAJSA-N,IDQVFXZQPGAVAM,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372672,guaijaverin,PZZRDJXEMZMZFD-IEGSVRCHSA-N,PZZRDJXEMZMZFD,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372643,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one",PZZRDJXEMZMZFD-QFZSKUSHSA-N,PZZRDJXEMZMZFD,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372649,ellagic acid,AFSDNFLWKVMVRB-UHFFFAOYSA-N,AFSDNFLWKVMVRB,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372281,chebuloside II,DZVIFFMYEULLBY-ZBNHRINCSA-N,DZVIFFMYEULLBY,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372384,sitogluside,NPJICTMALKLTFW-OFUAXYCQSA-N,NPJICTMALKLTFW,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
371401,beta-sitosterol,KZJWDPNRJALLNS-VJSFXXLFSA-N,KZJWDPNRJALLNS,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
371793,syringic acid,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,JMSVCTWVEWCHDZ,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
371848,gallic acid,LNTHITQWFMADLM-UHFFFAOYSA-N,LNTHITQWFMADLM,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
371883,rhamnose (aldehydo),PNNNRSAQSRJVSB-BXKVDMCESA-N,PNNNRSAQSRJVSB,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
371934,lupeol,MQYXUWHLBZFQQO-QGTGJCAVSA-N,MQYXUWHLBZFQQO,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
371960,quercetin,REFJWTPEDVJJIY-UHFFFAOYSA-N,REFJWTPEDVJJIY,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0102-695X2010000100002,10.1590_S0102-695X2010000100002
372254,"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (4aS,6aR,6aS,6bR,8R,8aR,9S,10R,11R,12aR,14bS)-8,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",DZVIFFMYEULLBY-CABPEOBRSA-N,DZVIFFMYEULLBY,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372271,"4-Hydroxy-6,8-dimethoxy-7-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]methoxy]dibenzo-p-dioxin-2-carboxylic acid",QSKHZQUOPBBPSH-UHFFFAOYSA-N,QSKHZQUOPBBPSH,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
371961,quercetin,REFJWTPEDVJJIY-UHFFFAOYSA-N,REFJWTPEDVJJIY,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372383,sitogluside,NPJICTMALKLTFW-OFUAXYCQSA-N,NPJICTMALKLTFW,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0100-40422010001000014,10.1590_S0100-40422010001000014
372299,castalagin,UDYKDZHZAKSYCO-JLQXGYSZSA-N,UDYKDZHZAKSYCO,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372309,Eschweilenol C,NLOYJHDXNPMFKW-RGYXEVLJSA-N,NLOYJHDXNPMFKW,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372346,4-O-(4''-O-Acetyl-alpha-L-rhamnopyranosyl)ellagic acid,VOPUKLDLFBJYLS-SNJKDYRCSA-N,VOPUKLDLFBJYLS,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
372375,"(2R,3S,4S,5S)-2,3,4,5-tetrahydroxyhexanal",PNNNRSAQSRJVSB-OMMKOOBNSA-N,PNNNRSAQSRJVSB,Siphoneugena densiflora,Siphoneugena densiflora,Siphoneugena densiflora O.Berg,Siphoneugena densiflora,Myrtaceae,10.1590/S0103-50532006000200010,10.1590_S0103-50532006000200010
